#	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	r51	r52	r53	r54	r55	r56	r57	r58	r59	r60	r61	r62	r63
G1	2.5516330160675	0.831022678793388	2.61143749816565	0.0707638083977464	2.04363815719797	1.21381199387713	1.09635668167141	1.72533070805495	1.25538644592254	0.738669179027287	2.30678268297491	0.98510620761408	1.10013915255701	0.146627048212836	0.0282555625054909	0.0334138546432622	2.28696912189488	0.206240007646133	0.210980043675040	0.64049219307214	1.16916745309964	-0.534235815784006	0.203224343141825	-0.622858911052262	-0.747300822351239	-0.768068482120496	-0.528459649375695	-0.679792904036007	-0.470299518246576	-0.544803264293676	-0.8535249211518	0.383477935425656	0.365622174197103	-0.107279423132334	-0.184212269204732	0.768807311724896	0.438864030404953	-0.291588703408284	-0.330252000141235	0.407444882130203	0.384064651409985	0.0430976550539656	-0.305803175870424	1.53696079127398	1.36468396224310	0.317332426291310	0.364512299990106	0.332225729492904	-0.0724629568875483	0.520295669673234	0.0673678335025161	0.556535794796031	1.90776319374621	0.190964443457885	2.64741471210109	1.29476630855510	1.84334998153421	0.638028116900171	1.18883379901092	0.856246550925318	0.329357447715920	0.306554581038624	0.688056490622815
G2	-0.921796537483522	-0.9379319803013	-0.878884509773067	-0.61298317340409	-0.811037168784419	-0.901565923380865	-0.936866407257395	-0.712766611257342	-0.7188739890932	-0.511167438299954	-0.674677900827014	-0.637785992067869	-0.597711254618966	-0.604562662184767	-0.708118593734791	-0.805938768415893	-1.11159501840382	-0.877023800408436	-0.799114975363553	-0.786662069273979	-0.725029783829543	-0.825416678721955	-0.658837020290247	-0.845663443398078	-0.807984442726406	-0.773041552294054	-0.776718811846291	-0.760311914496182	-0.731063283515047	-0.886998234110124	-0.799284270670022	-0.734314257919263	-0.903224272459795	-0.662484365896521	-0.819380532229883	-0.646017795704232	-0.836704278547287	-0.961400412431933	-0.816257694610688	-0.97183356367852	-0.860517599116101	-0.810370727123394	-0.630569817404119	-0.686578070217403	-0.689924250860718	-0.443328470899646	-0.622294916120934	-0.590513616902827	-0.651800092742049	-0.719859092248454	0.0125648259615455	-0.725770256611718	0.138652465460733	0.459127288193408	0.381370304958834	-0.0194767873998176	-0.466689487016267	-0.214749238749010	0.909604295385692	-0.373448980635152	-0.444352541037689	-0.119063613389845	-0.111113962768976
G3	0.161877135441933	0.145422899951234	-0.02162018409382	-0.41206855868773	-0.657978275805864	-0.0241630311126627	0.0944205545976766	-0.408762291868846	-0.127194303301460	-0.270828574136794	-0.269014475243209	-0.31974841438487	-0.267433441255009	0.67365685764002	-0.106883125680578	0.62231691584886	1.27084686265407	1.72961354839272	1.20807791470970	0.232025640203776	-0.242395213531531	-0.228968872965231	0.831444684065816	0.206181209304263	0.917315486648554	-0.639646258226857	0.075816471496287	0.17717258257789	0.905282633142412	0.557355122329962	-0.306633131774958	0.623603515182097	2.24162502282989	0.219962867119954	-0.265608421202479	0.617887564925846	2.37263144953306	0.56301060442986	-0.611915580229882	0.473094863776246	0.407583993914380	1.00629468626865	-0.169456948076162	0.0328237943580815	-0.901348315005966	-0.533113484250527	-0.160362457119766	-0.717925416809313	0.140667168294697	-0.505404213894217	-0.429414686757021	-0.202250409188701	0.0287628230211224	-0.663347243583658	-0.606987523784172	-0.394315707908923	-0.464388226430691	-0.319484385881549	-0.5752482248706	-0.229060588132021	0.00624123596133793	-0.592559595101901	0.0925594382466028
G4	-0.85951771509022	-0.959154521516682	-0.895000990786352	-0.686020163979195	-0.831468106987439	-0.85179862100166	-0.82264568877099	-0.645017627132776	-0.625551306315142	-0.597913000435122	-0.526916887530841	-0.539357074583265	-0.324543815478917	0.318514548150199	-0.845587259303379	-0.836077103175648	-1.00054047370327	0.48862672223055	0.351890789950957	0.563513037356394	-0.744612050788228	-0.0309412098231086	0.0575063321519692	0.429607521740347	0.506509616778965	0.361110980816742	0.350899462996865	-0.701811260443309	-0.670135510022482	-0.611052036967265	-0.806168660923478	-0.868963098426388	-0.91210448985228	-0.658506261945251	0.70796508913931	0.85187019503873	0.650132648877181	0.00749216321580239	0.372651391773897	0.275390321347932	0.548393274908088	0.484007317549381	0.665079099221305	-0.453945846448677	-0.861279094376432	0.474686145513027	0.412929452381416	0.414271980755862	0.508993705073737	0.202277599164119	-1.02513686492610	0.207377551866237	-1.00925048889707	-0.852815571265953	-0.863128257927886	-0.971934494751684	-0.552347519923813	-0.323006350586668	-0.682805316775819	-0.578521015140556	-0.826689099843989	-0.65900919311115	-0.47660261921775
G5	-0.44971863108589	-0.788815703866912	-0.695863102101654	-0.522588367617681	-0.655900553276743	-0.565716902163785	-0.638407316227901	-0.428971505883276	-0.426156466438975	-0.448343977062886	-0.386289164531724	-0.350556823549393	-0.364615735514477	-0.561418555236561	-0.486466832302168	-0.358585419465275	-0.659731780364975	-0.899744570547412	-0.811787194667383	-0.722871322982194	-0.534854093551708	-0.757659549952142	-0.663451719785663	-0.592184426599071	-0.807878537629765	-0.705466304641593	-0.769411630834675	-0.449659622423288	-0.481046253804303	-0.455459583961371	-0.258963944716935	-0.504638386076067	-0.495189668169232	-0.528093636760143	-0.782508771068511	-0.669111938318948	-0.862249146192095	-0.942216709240434	-0.803911371263563	-0.986799747233844	-0.850189540016345	-0.78474987509937	-0.640912704077166	-0.634327809764603	-0.668711134056847	-0.515779104210365	-0.660372134272744	-0.714860177036102	-0.88424145578611	-0.725837600547897	-0.179429603141721	-0.749349096341091	-0.674955945229809	-0.334233741054042	-0.621136646385125	-0.276158738069667	-0.70508303730722	-0.178317112045243	-0.492189742383251	-0.486620750014201	-0.514244086989959	-0.638818738331417	-0.408288675994553
G6	2.46098519272636	1.39643585580528	1.17574604570824	0.636276396731274	0.970379041877753	0.85109933202095	0.98649733220874	2.24201294635721	1.65990037945122	1.2338045010428	1.81713325615552	1.68350914459753	8.44221415482047	0.215089253849211	0.082858075947988	0.165218838659254	2.23130772569835	0.578307645636244	0.465832454118725	0.234176941031798	1.27964787087120	-0.164707559640295	0.214051138111839	-0.152275012734890	-0.37991604210437	0.0756957573264743	0.142506060222554	1.34322420202232	1.00022693323505	1.33629322852811	0.870597601566074	2.11921796026528	0.544478860397012	1.42498244227201	0.395399890075925	0.0861520590438034	-0.263829213988303	-0.0661224086696469	0.276601181327619	1.05048771001568	0.663740311190516	0.461011552822899	0.713106068642239	3.43783998493007	2.76651743103224	0.209930022613896	0.347279076257605	-0.143601657968609	0.0339843542531972	0.0221509297550751	0.590754945789773	-0.283949783749149	1.88976079498477	1.04728108634792	1.52557655764468	1.05530151634755	4.05562849113449	2.82435987901036	4.07447855516405	2.38834736372321	2.24478958190167	-0.376853976948802	-0.340518345051647
G7	3.11469119503613	1.71399209093859	2.59057438233339	4.16628580228829	2.65287257434790	1.33592918100545	2.93496841227096	5.6043449865961	3.52349190812420	4.82375915669171	2.82725811429230	4.38698654674489	7.75641637373944	4.56885495241296	2.32652499194878	3.30020842036889	2.76874197764898	3.1106516825544	3.43990484611752	4.45521623524832	2.68292222916172	3.67760488668427	4.85324403854163	2.19929728865639	4.15155123296136	3.64528751896235	2.63462476903226	2.25878246970335	3.23847885712154	2.67850854264656	3.05378378345760	2.85113291868881	2.30799895539166	4.14851348004032	4.48617768296878	4.54161090645328	3.3507695577521	4.56616408969197	3.82041450138798	4.01115096275418	6.1500871113898	4.05129094792727	4.94424609936854	2.95720300380087	2.63723526917754	3.48718913877845	4.78105929074936	4.51597149594911	3.83488342097015	5.77665802307601	2.52062998315536	4.53074488084243	3.28657191555106	3.39488388934473	3.32105860063909	3.48967268637861	3.87067532555302	3.5259237008447	5.65914697104111	5.85053791304256	3.73298921235717	7.3049751282973	10.0522008281813
G8	1.04353249302399	0.264269130757368	0.550183731309026	-0.524768576291565	-0.302918581385023	0.680927265821091	1.50290699958639	-0.164423270999143	-0.206293082756469	0.311275881050319	1.44603232046341	-0.0655395408170885	0.296334299875205	-0.139794707694813	0.126317219300180	-0.0048618305016256	1.80881760998972	1.50973900561924	1.33772446604888	0.5509793716627	0.159724361457283	-0.0872855293464122	0.339624210919785	1.37668222923263	0.271082586946509	-0.221810852468130	-0.283622837505477	0.196335001543240	1.19118132537647	0.817362580384412	0.341959877255215	0.561667225571301	-0.0818041636549929	-0.401053751881546	-0.270180122047285	0.229088645432828	-0.222789918427791	-0.368323516174278	-0.358188172460577	0.306831883438949	-0.234187282422956	-0.280208096511498	-0.179799834749210	0.869727418355591	0.545032699071305	-0.100036993532842	0.215239757278589	-0.0450031119303093	0.560922094689963	-0.207732357113854	1.21185569792077	-0.326235083042416	1.57546891660800	-0.134439890752025	1.11192279689919	0.382256910053652	0.510920102485782	-0.160765025645964	0.291401467398712	-0.0250014824005544	0.575467980917864	0.732257967259413	0.816107383313511
G9	0.399799967609941	-0.193914364324176	0.0470404404970236	-0.153881539192040	-0.0978011961490557	-0.285307585532572	0.159841089953668	-0.164808208408942	0.133866361347196	0.61794081935463	0.0834889536030067	0.141113788348019	-0.247003072575461	0.0425128260563875	0.324669206907618	0.690630474637636	-0.226645880802067	0.149498190156203	0.0625959372968633	0.139800309054656	0.23641398368618	0.264660831471596	0.058127541699429	0.58515617432224	2.04340437922998	1.28970994675382	0.288372192568355	1.27735338682893	0.505877097579636	0.834277160641499	0.974489309027324	-0.403951096286988	1.55932831984067	0.699064951685935	0.139384642766773	0.495574142929387	1.86162940455638	-0.400450440796185	-0.155834025398376	3.28044905975895	2.00536541404996	0.952532898414954	-0.133481690082953	-0.0761740103110616	-0.0197076105073052	-0.134351990755203	0.190620866232160	0.0346931221731864	0.141491428447335	0.342868971754261	0.796725980843085	-0.165011503638252	0.872250214989329	0.438576490746386	-0.00533770024514042	0.556228981836022	-0.149626917448035	-0.226007978380126	0.350872069442834	0.912786393397845	0.622478938236516	0.228604091066237	0.511020091341481
G10	2.21652419237116	1.21548576754782	1.28635367567613	0.620008685856911	-0.298416849238595	0.619815159028564	0.811806821582471	0.118794428260225	0.071073032043001	0.359790795955813	0.935832223978692	-0.0191689352284346	0.0489611872147392	-0.525680422734554	0.761793224540968	0.282155577527101	2.39104922659009	0.497522685142107	0.261993849590456	0.490649413659472	0.798652746179033	-0.71026040524367	-0.0964648913969958	1.18538122146036	1.86008265694478	0.550575203311306	0.707841381019976	0.916215490943476	1.70213975234838	2.37502193918768	1.04823573189389	1.08872436844559	0.627133191511674	0.00990168238876804	0.510487489603874	1.24304505512997	0.929137043440356	0.120514221777764	0.163600933743764	0.521892168141504	0.231188925131413	0.848684444924131	0.255770601403569	1.01674771302560	-0.173974109931011	-0.320502006615068	-0.0400581428728818	0.151274408214326	1.78848096486947	0.123978425952051	2.49034733693026	0.115672396608823	2.60198069598416	0.61842103035593	2.01007996906112	1.42147559240177	0.293323129338551	0.785200051873073	0.769534179085754	-0.0778579475133079	0.646705443848583	0.320526034979030	0.269837442985844
